SRRecordID,ServiceRequesNum,SRType,Agency,Neighborhood,StreetAddress,ZipCode,MethodReceived,SRStatus,CreatedDate,StatusDate,DueDate,LastActivity,Outcome,LastActivityDate,GeoLocation
1150575205,16-00757172,SW-HGW,Bureau of Solid Waste,LAKELAND,2821 EASTSHIRE DR,21230,Interface,CLOSED,10/21/2016 09:56:28 AM +0000,11/17/2016 04:07:11 PM +0000,11/20/2016 09:56:28 AM +0000,Dispatch Work Crew,Canceled Property Management,11/17/16,"2821 EASTSHIRE DR
21230
(39.255648, -76.642635)"
1151023854,16-00770450,SW-Dirty Alley-Proactive,Bureau of Solid Waste,ELLWOOD PARK/MONUMENT,3125 E MONUMENT ST,21205,Phone,CLOSED,10/27/2016 09:28:05 AM +0000,11/09/2016 03:43:51 PM +0000,11/03/2016 09:28:05 AM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),11/9/16,"3125 E MONUMENT ST
21205
(39.29918, -76.572878)"
1150585274,16-00757490,WW Water Discolored,Bureau of Water and Waste Water,KENILWORTH PARK,915 WINSTON AVE,21212,Phone,CLOSED,10/21/2016 10:46:22 AM +0000,10/21/2016 10:46:22 AM +0000,10/23/2016 10:46:22 AM +0000,Cityworks SR Comments,UPDATED,10/21/16,"915 WINSTON AVE
21212
(39.34934, -76.602146)"
1150622379,16-00758622,SW-Bulk-White Goods,Bureau of Solid Waste,ROSEMONT,3126 BELMONT AVE,21216,Phone,CLOSED,10/21/2016 03:57:59 PM +0000,10/24/2016 03:38:01 PM +0000,10/24/2016 03:57:59 PM +0000,Picked up White Good Items,Unable to collect- not able to contact participant,10/24/16,"3126 BELMONT AVE
21216
(39.303094, -76.669787)"
1150581627,16-00757366,SW-Graffiti Removal Unscheduled,Bureau of Solid Waste,COLDSTREAM HOMESTEAD MONTEBELLO,2719 LOCH RAVEN RD,21218,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,Dispatch Work Crew,Graffiti Cleaned and Removed,10/20/16,"2719 LOCH RAVEN RD
21218
(39.320918, -76.604218)"
1145094701,16-00595940,SW-Park Cleaning,Bureau of Solid Waste,JONES FALLS AREA,2700 MADISON AVE,21205,Mobile Apps,CLOSED,08/13/2016 08:17:39 AM +0000,08/15/2016 04:30:34 PM +0000,08/16/2016 08:17:39 AM +0000,Dispatch Work Crew,Abated - Close SR,8/15/16,"2700 MADISON AVE
21205
"
1150556675,16-00756624,TRM-Sign Damaged,Department of Transportation,HAMPDEN,3531 FALLS RD,21211,Mobile Apps,CLOSED,10/21/2016 08:34:10 AM +0000,10/31/2016 11:06:07 AM +0000,10/23/2016 08:34:10 AM +0000,Action Taken,Sign Missing,10/31/16,"3531 FALLS RD
21211
(39.330507, -76.634783)"
1149587098,16-00728059,Forestry Down Tree,Department of Recreation and Parks,REISTERSTOWN STATION, W NORTHERN PKWY & WABASH AVE,21215,Phone,CLOSED,10/08/2016 08:13:21 PM +0000,10/11/2016 07:17:13 AM +0000,10/09/2016 08:13:21 PM +0000,Dispatch Inspector,Duplicate request,10/11/16,"W NORTHERN PKWY
21215
"
1150690048,16-00760582,SW-Leaf Collection Scheduling,Bureau of Solid Waste,ROLAND PARK,203 LONGWOOD RD,21210,Phone,CLOSED,10/23/2016 06:12:12 PM +0000,10/24/2016 09:18:32 AM +0000,03/02/2017 06:12:12 PM +0000,Collected bags,Collected 15 or less bags of leaves,10/24/16,"203 LONGWOOD RD
21210
(39.356626, -76.639271)"
1150582964,16-00757416,WW Storm Inlet Choke,Bureau of Water and Waste Water,EDMONDSON VILLAGE,810 N HILTON ST,21229,Phone,CLOSED,10/21/2016 10:29:52 AM +0000,10/26/2016 12:00:00 AM +0000,10/28/2016 10:29:52 AM +0000,WO - Clear Storm Inlet Choke,CLOSED,10/25/16,"810 N HILTON ST
21229
(39.296534, -76.672847)"
1150567840,16-00756933,FCCS-Refunds,Finance-Revenue Collections,DOWNTOWN,200 HOLLIDAY ST,21202,Phone,CLOSED,10/21/2016 09:29:37 AM +0000,11/01/2016 02:23:52 PM +0000,12/20/2016 09:29:37 AM +0000,Action Taken,Issued refund check,11/1/16,"200 HOLLIDAY ST
21202
(39.291805, -76.61033)"
1150567971,16-00756937,SW-Survey/Escalation,Bureau of Solid Waste,WINSTON-GOVANS,727 MCCABE AVE,21212,Phone,CLOSED,10/21/2016 09:30:39 AM +0000,10/24/2016 03:48:35 PM +0000,10/24/2016 09:30:39 AM +0000,Agency Response,Abated - Close SR,10/24/16,"727 MCCABE AVE
21212
(39.352248, -76.605873)"
1150563763,16-00756823,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HARLEM PARK,1809 RAYNER AVE,21217,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/17/16,"1809 RAYNER AVE
21217
(39.296933, -76.646495)"
1150619633,16-00758536,SW-Dirty Street,Bureau of Solid Waste,UNION SQUARE,1710 W PRATT ST,21223,Mobile Apps,DUPCLOSD,10/21/2016 03:37:51 PM +0000,10/25/2016 03:45:11 PM +0000,10/28/2016 03:37:51 PM +0000,,,,"1710 W PRATT ST
21223
(39.285237, -76.644232)"
1149587363,16-00728069,TRS-Parking Complaints,Department of Transportation,SBIC, MARSHALL ST & E WINDER ST,21230,Phone,CLOSED,10/08/2016 08:24:41 PM +0000,10/08/2016 10:06:23 PM +0000,10/09/2016 08:24:41 PM +0000,Dispatch PCA,Gone On Arrival,10/8/16,"E MARSHALL ST
21230
"
1150575376,16-00757178,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BROADWAY EAST,1822 E LAFAYETTE AVE,21213,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,Area Baited,10/20/16,"1822 E LAFAYETTE AVE
21213
(39.310757, -76.592171)"
1150776650,16-00763214,HCD-Illegal Dumping,HCD-Department of Housing,WINCHESTER,1125 POPLAR GROVE ST,21216,Phone,CLOSED,10/24/2016 04:49:54 PM +0000,10/27/2016 11:38:37 AM +0000,10/29/2016 04:49:54 PM +0000,Dispatch Investigator,Suff-Evidence,10/25/16,"1125 POPLAR GROVE ST
21216
(39.30088, -76.665292)"
1150582031,16-00757382,TRS-Vehicle Removal,Department of Transportation,FRANKLINTOWN ROAD,928 POPLAR GROVE ST,21216,Phone,CLOSED,10/21/2016 10:22:31 AM +0000,10/26/2016 10:48:13 AM +0000,10/25/2016 10:22:31 AM +0000,Vehicle Towed,Abated - Close SR,10/26/16,"928 POPLAR GROVE ST
21216
(39.298832, -76.665157)"
1150572855,16-00757100,SW-HGW,Bureau of Solid Waste,WALBROOK,2947 W NORTH AVE,21216,Interface,CLOSED,10/21/2016 09:55:02 AM +0000,11/21/2016 10:04:57 AM +0000,11/20/2016 09:55:02 AM +0000,Dispatch Work Crew,Completed Property Management,11/18/16,"2947 W NORTH AVE
21216
(39.309059, -76.667385)"
1150571041,16-00757049,HCD-Sanitation Property,HCD-Department of Housing,GLENHAM-BELFORD,6004 WINTHROPE AVE,21206,Phone,CLOSED,10/21/2016 09:48:16 AM +0000,10/24/2016 03:42:31 PM +0000,10/31/2016 09:48:16 AM +0000,,Send Message,10/24/16,"6004 WINTHROPE AVE
21206
(39.352068, -76.546158)"
1150622512,16-00758625,SW-Dirty Alley,Bureau of Solid Waste,BALTIMORE-LINWOOD,3021 E BALTIMORE ST,21224,Phone,CLOSED,10/21/2016 03:59:57 PM +0000,10/31/2016 03:32:41 PM +0000,10/28/2016 03:59:57 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),10/31/16,"3021 E BALTIMORE ST
21224
(39.292322, -76.573925)"
1150569537,16-00756993,TRS-48 Hour Parking Complaint,Department of Transportation,WALBROOK,2300 N ROSEDALE ST,21216,Phone,CLOSED,10/21/2016 09:40:19 AM +0000,10/25/2016 12:56:42 PM +0000,10/26/2016 09:40:19 AM +0000,Dispatch PCA,Need more information,10/25/16,"2300 N ROSEDALE ST
21216
(39.313408, -76.669573)"
1150560093,16-00756723,SW-Rat Rubout - Proactive,Bureau of Solid Waste,SANDTOWN-WINCHESTER,1823 PRESSTMAN ST,21217,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/17/16,"1823 PRESSTMAN ST
21217
(39.305243, -76.647191)"
1151002637,16-00769897,SW-Recycling,Bureau of Solid Waste,CANTON,3124 DILLON ST,21224,Phone,CLOSED,10/27/2016 08:37:10 AM +0000,10/28/2016 07:36:14 AM +0000,10/28/2016 08:37:10 AM +0000,Dispatch Work Crew,EARLY CALL-Left door hanger,10/28/16,"3124 DILLON ST
21224
(39.281333, -76.571753)"
1150688621,16-00760547,SW-Dirty Alley,Bureau of Solid Waste,BARCLAY,102 E 21ST ST,21218,Mobile Apps,DUPCLOSD,10/23/2016 05:32:30 PM +0000,11/01/2016 04:02:48 PM +0000,10/30/2016 05:32:30 PM +0000,,,,"102 E 21ST ST
21218
(39.313326, -76.614374)"
1150578521,16-00757278,SW-Cleaning,Bureau of Solid Waste,UPTON,1230 DRUID HILL AVE,21217,Interface,CLOSED,10/21/2016 09:58:23 AM +0000,11/28/2016 09:38:51 AM +0000,11/20/2016 09:58:23 AM +0000,Dispatch Work Crew,Canceled Property Management,11/18/16,"1230 DRUID HILL AVE
21217
(39.30184, -76.628404)"
1150552011,16-00756484,TRS-Parking Complaints,Department of Transportation,HAMPDEN,3300 KESWICK RD,21211,Phone,CLOSED,10/21/2016 07:19:46 AM +0000,10/21/2016 11:50:23 AM +0000,10/22/2016 07:19:46 AM +0000,Dispatch PCA,No Violation Found,10/21/16,"3300 KESWICK RD
21211
(39.327233, -76.627793)"
1150585706,16-00757502,SW-Rat Rubout - Proactive,Bureau of Solid Waste,OLIVER,1401 N CENTRAL-EDEN,21213,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/20/16,"1401 N CENTRAL
EDEN 21213
(39.30629, -76.600585)"
1151023951,16-00770454,SW-Rat Rubout - Proactive,Bureau of Solid Waste,PARKLANE,4526 FINNEY AVE,21215,Mass Entry,CLOSED,10/26/2016 12:00:00 AM +0000,10/26/2016 12:00:00 AM +0000,10/31/2016 12:00:00 AM +0000,Dispatch Investigator,Area Baited,10/26/16,"4526 FINNEY AVE
21215
(39.34298, -76.66108)"
1150575450,16-00757180,SW-HGW,Bureau of Solid Waste,FOUR BY FOUR,3161 LYNDALE AVE,21213,Interface,CLOSED,10/21/2016 09:56:35 AM +0000,11/28/2016 09:38:42 AM +0000,11/20/2016 09:56:35 AM +0000,Dispatch Work Crew,Canceled Property Management,11/18/16,"3161 LYNDALE AVE
21213
(39.31644, -76.578708)"
1145716713,16-00614370,TRT- Signal Walk Time ,Department of Transportation,LOCH RAVEN,2099 E BELVEDERE AVE,21239,Phone,CLOSED,08/20/2016 10:29:43 AM +0000,06/07/2017 11:05:40 AM +0000,09/19/2016 10:29:43 AM +0000,Dispatch Investigator-Pedestrian,Abated - Close SR,6/7/17,"2099 E BELVEDERE AVE
21239
"
1150572917,16-00757102,SW-HGW,Bureau of Solid Waste,MOUNT WINANS,2631 PUGET ST,21230,Interface,CLOSED,10/21/2016 09:55:04 AM +0000,11/17/2016 03:45:46 PM +0000,11/20/2016 09:55:04 AM +0000,Dispatch Work Crew,Completed Property Management,11/17/16,"2631 PUGET ST
21230
(39.260333, -76.644581)"
1151023922,16-00770453,SW-Dirty Street,Bureau of Solid Waste,RADNOR-WINSTON,324 ROSSITER AVE,21212,Internet,CLOSED,10/27/2016 09:28:36 AM +0000,11/10/2016 03:32:33 PM +0000,11/03/2016 09:28:36 AM +0000,Dispatch Work Crew,Nothing out at this time (Close),11/10/16,"324 ROSSITER AVE
21212
(39.348965, -76.612547)"
1112333507,15-00653232,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ARLINGTON,3682 W ROGERS AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3682 W ROGERS AVE
21215
(39.351007, -76.684565)"
1150564076,16-00756832,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HARLEM PARK,1823 RAYNER AVE,21217,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/17/16,"1823 RAYNER AVE
21217
(39.296919, -76.646833)"
1150618007,16-00758497,FCCS-Refunds,Finance-Revenue Collections,PENROSE/FAYETTE STREET OUTREACH,2011 W LEXINGTON ST,21223,Phone,CLOSED,10/21/2016 03:25:52 PM +0000,10/25/2016 03:34:55 PM +0000,12/20/2016 03:25:52 PM +0000,Action Taken,Issued refund check,10/24/16,"2011 W LEXINGTON ST
21223
(39.290431, -76.649634)"
1150557237,16-00756638,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BROADWAY EAST,1528 N PATTERSON PARK AVE,21213,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,Area Baited,10/20/16,"1528 N PATTERSON PARK AVE
21213
(39.30847, -76.585721)"
1150560399,16-00756732,SW-Dirty Alley,Bureau of Solid Waste,BIDDLE STREET,1147 N MILTON AVE,21213,Mobile Apps,CLOSED,10/21/2016 09:04:10 AM +0000,10/27/2016 03:46:36 PM +0000,10/28/2016 09:04:10 AM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),10/27/16,"1147 N MILTON AVE
21213
(39.304635, -76.582653)"
1150569876,16-00757005,SW-Graffiti Removal Unscheduled,Bureau of Solid Waste,BETTER WAVERLY,2710 LOCH RAVEN RD,21218,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,Dispatch Work Crew,Graffiti Cleaned and Removed,10/20/16,"2710 LOCH RAVEN RD
21218
(39.319936, -76.605243)"
1150563845,16-00756825,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HARLEM PARK,1813 RAYNER AVE,21217,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/17/16,"1813 RAYNER AVE
21217
(39.296929, -76.646595)"
1150622094,16-00758608,SW-Dirty Street - Proactive,Bureau of Solid Waste,CHARLES NORTH,1 W NORTH AVE,21201,Mass Entry,CLOSED,10/21/2016 03:55:51 PM +0000,10/21/2016 03:55:51 PM +0000,10/28/2016 03:55:51 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),10/21/16,"1 W NORTH AVE
21201
(39.311025, -76.616732)"
1150553897,16-00756543,SW-Rat Rubout,Bureau of Solid Waste,CEDONIA,5511 BUCKNELL RD,21206,Phone,CLOSED,10/21/2016 07:59:27 AM +0000,10/24/2016 02:49:29 PM +0000,11/04/2016 07:59:27 AM +0000,Dispatch Investigator,Area Baited,10/24/16,"5511 BUCKNELL RD
21206
(39.334726, -76.534307)"
1150575996,16-00757197,SW-HGW,Bureau of Solid Waste,CENTRAL PARK HEIGHTS,3101 OAKLEY AVE,21215,Interface,CLOSED,10/21/2016 09:56:52 AM +0000,11/17/2016 04:07:15 PM +0000,11/20/2016 09:56:52 AM +0000,Dispatch Work Crew,Canceled Property Management,11/17/16,"3101 OAKLEY AVE
21215
(39.347115, -76.671604)"
1150689665,16-00760574,BGE-StLight(s) Out,Department of Transportation,LAKE WALKER,6302 MAYFLOWER RD,21212,Phone,CLOSED,10/23/2016 06:04:56 PM +0000,10/24/2016 06:14:45 AM +0000,10/27/2016 06:04:56 PM +0000,,,,"6302 MAYFLOWER RD
21212
(39.369888, -76.607094)"
1150567734,16-00756928,HCD-Illegal Dumping,HCD-Department of Housing,BALTIMORE HIGHLANDS,3401 E FAIRMOUNT AVE,21224,Internet,CLOSED,10/21/2016 09:28:52 AM +0000,10/25/2016 11:15:42 AM +0000,10/26/2016 09:28:52 AM +0000,Dispatch Investigator,Insuff-Evidence,10/24/16,"3401 E FAIRMOUNT AVE
21224
(39.293592, -76.569022)"
1150562418,16-00756786,SW-Rat Rubout - Proactive,Bureau of Solid Waste,SANDTOWN-WINCHESTER,1824 MOSHER ST,21217,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/17/16,"1824 MOSHER ST
21217
(39.299777, -76.647214)"
1150584992,16-00757482,SW-Rat Rubout - Proactive,Bureau of Solid Waste,JOHNSTON SQUARE,1300 ENSOR ST,21202,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/20/16,"1300 ENSOR ST
21202
(39.305007, -76.603631)"
1150566309,16-00756888,TRM-Potholes,Department of Transportation,GLENHAM-BELFORD,3612 HAMILTON AVE,,Internet,DUPCLOSD,10/21/2016 09:19:08 AM +0000,10/21/2016 03:34:29 PM +0000,10/23/2016 09:19:08 AM +0000,,,,"3612 HAMILTON AVE
BALTIMORE, MD
(39.346288, -76.553276)"
1150557386,16-00756643,HCD-Sanitation Property,HCD-Department of Housing,BALTIMORE-LINWOOD,3139 E BALTIMORE ST,21224,Mobile Apps,CLOSED,10/21/2016 08:40:08 AM +0000,10/24/2016 04:24:56 PM +0000,10/31/2016 08:40:08 AM +0000,,Send Message,10/24/16,"3139 E BALTIMORE ST
21224
(39.292366, -76.572)"
1150575924,16-00757195,SW-HGW,Bureau of Solid Waste,SHIPLEY HILL,2422 FREDERICK AVE,21223,Interface,CLOSED,10/21/2016 09:56:50 AM +0000,10/31/2016 12:07:10 PM +0000,11/20/2016 09:56:50 AM +0000,Dispatch Work Crew,Completed Property Management,10/27/16,"2422 FREDERICK AVE
21223
(39.283885, -76.655149)"
1150557005,16-00756632,HCD-Sanitation Property,HCD-Department of Housing,BELAIR-EDISON,3713 BELAIR RD,21213,Phone,CLOSED,10/21/2016 08:37:34 AM +0000,10/24/2016 03:49:48 PM +0000,10/31/2016 08:37:34 AM +0000,,Send Message,10/24/16,"3713 BELAIR RD
21213
(39.325042, -76.569169)"
1150580994,16-00757339,SW-Dirty Alley,Bureau of Solid Waste,MADISON-EASTEND,720 N LAKEWOOD AVE,21205,Phone,CLOSED,10/21/2016 10:11:54 AM +0000,10/27/2016 03:47:06 PM +0000,10/28/2016 10:11:54 AM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),10/27/16,"720 N LAKEWOOD AVE
21205
(39.299657, -76.579519)"
1150554956,16-00756575,WW Water Discolored,Bureau of Water and Waste Water,SETON HILL,567 ORCHARD ST,21201,Phone,CLOSED,10/21/2016 08:12:23 AM +0000,10/21/2016 08:12:23 AM +0000,10/23/2016 08:12:23 AM +0000,Cityworks SR Comments,UPDATED,10/21/16,"567 ORCHARD ST
21201
(39.296812, -76.624631)"
1150577389,16-00757241,SW-HGW,Bureau of Solid Waste,BROADWAY EAST,1700 LLEWELYN AVE,21213,Interface,CLOSED,10/21/2016 09:57:40 AM +0000,10/31/2016 12:06:26 PM +0000,11/20/2016 09:57:40 AM +0000,Dispatch Work Crew,Completed Property Management,10/26/16,"1700 LLEWELYN AVE
21213
(39.306918, -76.594252)"
1150562056,16-00756776,SW-Rat Rubout - Proactive,Bureau of Solid Waste,MIDTOWN-EDMONDSON,1134 N MONROE ST,21217,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/17/16,"1134 N MONROE ST
21217
(39.301669, -76.647695)"
1150560189,16-00756726,SW-Rat Rubout - Proactive,Bureau of Solid Waste,MIDTOWN-EDMONDSON,1022 APPLETON ST,21217,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/17/16,"1022 APPLETON ST
21217
(39.300548, -76.648483)"
1150562921,16-00756801,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HARLEM PARK,1831 W LANVALE ST,21217,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/17/16,"1831 W LANVALE ST
21217
(39.297504, -76.64709)"
1150569132,16-00756979,TRM-Illegal Sign Removal,Department of Transportation,BROENING MANOR,1400 DUNDALK AVE,21222,Phone,CLOSED,10/21/2016 09:38:37 AM +0000,10/24/2016 02:46:59 PM +0000,10/24/2016 09:38:37 AM +0000,Dispatch Work Crew,Sign Removed (Close),10/24/16,"1400 DUNDALK AVE
21222
(39.277364, -76.533467)"
1150574285,16-00757144,SW-HGW,Bureau of Solid Waste,FOREST PARK,3623 FAIRVIEW AVE,21216,Interface,CLOSED,10/21/2016 09:55:56 AM +0000,11/17/2016 04:07:22 PM +0000,11/20/2016 09:55:56 AM +0000,Dispatch Work Crew,Canceled Property Management,11/15/16,"3623 FAIRVIEW AVE
21216
(39.32343, -76.679889)"
1150622164,16-00758611,SW-Dirty Street - Proactive,Bureau of Solid Waste,RESERVOIR HILL,1100 W NORTH AVE,21217,Mass Entry,CLOSED,10/21/2016 03:56:33 PM +0000,10/21/2016 03:56:33 PM +0000,10/28/2016 03:56:33 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),10/21/16,"1100 W NORTH AVE
21217
(39.310366, -76.636168)"
1150570221,16-00757020,SW-Rat Rubout - Proactive,Bureau of Solid Waste,MADISON-EASTEND,2904 E MADISON REAR 1,21205,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/20/16,"2904 E MADISON
21205
(39.300144, -76.576364)"
1150582845,16-00757412,SW-Citizen Complaint of Employees,Bureau of Solid Waste,EDMONDSON VILLAGE,774 N EDGEWOOD ST,21229,Phone,CLOSED,10/21/2016 10:29:10 AM +0000,10/21/2016 03:36:13 PM +0000,10/24/2016 10:29:10 AM +0000,Agency Response,Investigated-Close SR,10/21/16,"774 N EDGEWOOD ST
21229
(39.296834, -76.673674)"
1150581855,16-00757376,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BROADWAY EAST,1820 E LAFAYETTE AVE,21213,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/20/16,"1820 E LAFAYETTE AVE
21213
(39.310756, -76.592207)"
1150571114,16-00757053,FCCS-Refunds,Finance-Revenue Collections,ELLWOOD PARK/MONUMENT,408 N ROBINSON ST,21224,Phone,CLOSED,10/21/2016 09:49:06 AM +0000,11/16/2016 06:45:14 PM +0000,12/20/2016 09:49:06 AM +0000,Action Taken,Issued refund check,10/24/16,"408 N ROBINSON ST
21224
(39.296244, -76.572918)"
1151003594,16-00769928,TRS-Parking Complaints,Department of Transportation,NEW SOUTHWEST/MOUNT CLARE,1500 COLE ST,21223,Phone,CLOSED,10/27/2016 08:45:41 AM +0000,10/27/2016 09:04:10 AM +0000,10/28/2016 08:45:41 AM +0000,Dispatch PCA,No Violation Found,10/27/16,"1500 COLE ST
21223
(39.282249, -76.640644)"
1150556946,16-00756631,SW-Corner Can Request/Removal,Bureau of Solid Waste,SHIPLEY HILL,2701 W BALTIMORE ST,21223,Phone,CLOSED,10/21/2016 08:37:12 AM +0000,10/28/2016 06:07:28 AM +0000,10/28/2016 08:37:12 AM +0000,Assigned Work Crew,No Cause For Action,10/28/16,"2701 W BALTIMORE ST
21223
(39.287604, -76.65955)"
1150572332,16-00757083,SW-HGW,Bureau of Solid Waste,BIDDLE STREET,1039 N MILTON AVE,21205,Interface,CLOSED,10/21/2016 09:54:42 AM +0000,11/02/2016 09:18:37 AM +0000,11/20/2016 09:54:42 AM +0000,Dispatch Work Crew,Canceled Property Management,10/26/16,"1039 N MILTON AVE
21205
(39.303272, -76.582574)"
1150750552,16-00762516,TRS-Parking Complaints,Department of Transportation,MID-TOWN BELVEDERE,220 E BIDDLE ST,21202,Mobile Apps,CLOSED,10/24/2016 02:30:58 PM +0000,10/24/2016 02:38:15 PM +0000,10/25/2016 02:30:58 PM +0000,Dispatch PCA,Duplicate Complaint,10/24/16,"220 E BIDDLE ST
21202
(39.303584, -76.612178)"
1150577650,16-00757250,SW-HGW,Bureau of Solid Waste,BETTER WAVERLY,2650 BOONE ST,21218,Interface,CLOSED,10/21/2016 09:57:49 AM +0000,11/17/2016 03:45:49 PM +0000,11/20/2016 09:57:49 AM +0000,Dispatch Work Crew,Completed Property Management,11/15/16,"2650 BOONE ST
21218
(39.320505, -76.608637)"
1150572716,16-00757095,SW-Cleaning,Bureau of Solid Waste,WINCHESTER,1046 ELLICOTT DR,21216,Interface,CLOSED,10/21/2016 09:54:57 AM +0000,11/28/2016 09:39:14 AM +0000,11/20/2016 09:54:57 AM +0000,Dispatch Work Crew,Canceled Property Management,11/18/16,"1046 ELLICOTT DR
21216
(39.300578, -76.668784)"
1150555708,16-00756599,HCD-Sanitation Property,HCD-Department of Housing,MADISON-EASTEND,701 N STREEPER ST,21205,Internet,CLOSED,10/21/2016 08:21:47 AM +0000,10/24/2016 03:05:35 PM +0000,10/31/2016 08:21:47 AM +0000,,Send Message,10/24/16,"701 N STREEPER ST
21205
(39.299373, -76.577366)"
1150770964,16-00763056,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BELAIR-EDISON,3512 PARKLAWN-CARDENAS 2,21213,Mass Entry,CLOSED,10/24/2016 03:52:08 PM +0000,10/24/2016 03:52:08 PM +0000,10/29/2016 03:52:08 PM +0000,Dispatch Investigator,No Active Rodent Sign,10/24/16,"3512 PARKLAWN
21213
(39.325514, -76.574083)"
1150756937,16-00762691,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BELAIR-EDISON,4024 DUDLEY AVE,21213,Mass Entry,CLOSED,10/24/2016 03:12:33 PM +0000,10/24/2016 03:12:33 PM +0000,10/29/2016 03:12:33 PM +0000,Dispatch Investigator,No Active Rodent Sign,10/24/16,"4024 DUDLEY AVE
21213
(39.316074, -76.560048)"
1150582423,16-00757396,FCCS-Refunds,Finance-Revenue Collections,DOWNTOWN,200 HOLLIDAY ST,21202,Phone,CLOSED,10/21/2016 10:25:54 AM +0000,11/01/2016 03:34:32 PM +0000,12/20/2016 10:25:54 AM +0000,Action Taken,Issued refund check,11/1/16,"200 HOLLIDAY ST
21202
(39.291805, -76.61033)"
1188616558,18-00050144,FIR-Smoke Alarm Installation Request,Fire Department,CALLAWAY-GARRISON,3703 YOSEMITE AVE,21215,Phone,CLOSED,01/15/2018 11:13:30 AM +0000,01/15/2018 11:29:04 AM +0000,01/22/2018 11:13:30 AM +0000,,,,"3703 YOSEMITE AVE
21215
(39.332434, -76.6769)"
