SRRecordID,ServiceRequesNum,SRType,Agency,Neighborhood,StreetAddress,ZipCode,MethodReceived,SRStatus,CreatedDate,StatusDate,DueDate,LastActivity,Outcome,LastActivityDate,GeoLocation
1112363399,15-00653529,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ASHBURTON,3471  DOLFIELD AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3471 DOLFIELD AVE
21215
(39.33375, -76.673393)"
1112362690,15-00653512,SW-Rat Rubout - Proactive,Bureau of Solid Waste,EAST ARLINGTON,3914  GRANTLEY RD ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3914 GRANTLEY RD
21215
(39.333103, -76.671512)"
1112363440,15-00653530,WW Sewer Water In Basement,Bureau of Water and Waste Water,MOUNT HOLLY,2109  GARRISON BLVD ,21216,Phone,CLOSED,08/17/2015 12:11:25 PM +0000,08/17/2015 12:33:15 PM +0000,08/21/2015 12:11:25 PM +0000,Cityworks SR Comments,UPDATED,8/17/15,"2109 GARRISON BLVD
21216
(39.311305, -76.674985)"
1112363961,15-00653546,SW-Rat Rubout - Proactive,Bureau of Solid Waste,EAST ARLINGTON,3460  DOLFIELD AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3460 DOLFIELD AVE
21215
(39.332687, -76.672445)"
1112362607,15-00653510,SW-Rat Rubout - Proactive,Bureau of Solid Waste,EAST ARLINGTON,3910  GRANTLEY RD ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3910 GRANTLEY RD
21215
(39.33304, -76.671634)"
1112363272,15-00653526,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ASHBURTON,3465  DOLFIELD AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3465 DOLFIELD AVE
21215
(39.333699, -76.673349)"
1112363227,15-00653525,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ASHBURTON,3463  DOLFIELD AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3463 DOLFIELD AVE
21215
(39.333682, -76.673334)"
1112362852,15-00653515,WW Sewer Water In Basement,Bureau of Water and Waste Water,FRANKFORD,4505  LASALLE AVE ,21206,Phone,CLOSED,08/17/2015 12:09:52 PM +0000,08/17/2015 06:40:40 PM +0000,08/21/2015 12:09:52 PM +0000,Cityworks SR Comments,UPDATED,8/17/15,"4505 LASALLE AVE
21206
(39.335524, -76.546764)"
1112363156,15-00653523,SW-Rat Rubout - Proactive,Bureau of Solid Waste,EAST ARLINGTON,3924  GRANTLEY RD ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3924 GRANTLEY RD
21215
(39.33328, -76.671173)"
1112363085,15-00653521,WW Water Leak (Exterior),Bureau of Water and Waste Water,UPPER FELLS POINT,423 S MADEIRA ST ,21231,Phone,CLOSED,08/17/2015 12:10:26 PM +0000,08/17/2015 06:36:10 PM +0000,08/19/2015 12:10:26 PM +0000,Cityworks SR Comments,UPDATED,8/17/15,"423 S MADEIRA ST
21231
(39.286319, -76.585045)"
1112362649,15-00653511,SW-Rat Rubout - Proactive,Bureau of Solid Waste,EAST ARLINGTON,3912  GRANTLEY RD ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3912 GRANTLEY RD
21215
(39.333074, -76.671569)"
1112363087,15-00653522,SW-Rat Rubout - Proactive,Bureau of Solid Waste,EAST ARLINGTON,3922  GRANTLEY RD ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3922 GRANTLEY RD
21215
(39.333249, -76.671233)"
1112363002,15-00653519,SW-Bulk-Scheduled,Bureau of Solid Waste,CEDARCROFT,407  CEDARCROFT RD ,21212,Phone,CLOSED,08/17/2015 12:10:17 PM +0000,08/26/2015 10:11:43 AM +0000,11/15/2015 12:10:17 PM +0000,Pick Up Bulk Items,Abated - Close SR,8/26/15,"407 CEDARCROFT RD
21212
(39.36863, -76.612144)"
1112362531,15-00653508,SW-Rat Rubout - Proactive,Bureau of Solid Waste,EAST ARLINGTON,3908  GRANTLEY RD ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3908 GRANTLEY RD
21215
(39.333012, -76.671688)"
1109560187,15-00568001,HCD-Sanitation Property,HCD-Department of Housing,UPTON,1414  DRUID HILL AVE ,21217,Phone,CLOSED,07/19/2015 09:10:19 AM +0000,07/21/2015 02:53:55 PM +0000,07/29/2015 09:10:19 AM +0000,Housing Code Enforcement Official,Not enough evidence to issue a citation or notice.,7/21/15,"1414 DRUID HILL AVE
21217
(39.303116, -76.629989)"
1109560154,15-00568000,ECC-Grass Mowing,Mayors Office of Information Technology,UPTON,1414  DRUID HILL AVE ,21217,Internet,CLOSED,07/19/2015 09:10:18 AM +0000,07/19/2015 09:10:18 AM +0000,07/20/2015 09:10:18 AM +0000,Refer to  HCD,HCD-Sanitation Property,7/19/15,"1414 DRUID HILL AVE
21217
(39.303116, -76.629989)"
1112363771,15-00653542,SW-Rat Rubout,Bureau of Solid Waste,WEST HILLS,1049  WEDGEWOOD RD ,21229,Phone,CLOSED,08/17/2015 12:12:28 PM +0000,09/01/2015 02:44:24 PM +0000,08/31/2015 12:12:28 PM +0000,Dispatch Investigator,Area Baited,9/1/15,"1049 WEDGEWOOD RD
21229
(39.297542, -76.710067)"
1112362971,15-00653518,HCD-Vacant Building,HCD-Department of Housing,BOOTH-BOYD,125 S CALVERTON RD ,21223,Phone,CLOSED,08/17/2015 12:10:16 PM +0000,10/23/2015 12:31:58 AM +0000,09/01/2015 12:10:16 PM +0000,Dispatch Inspector,Condition Does Not Exist,9/2/15,"125 S CALVERTON RD
21223
(39.286134, -76.651093)"
1112363488,15-00653533,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ASHBURTON,3473  DOLFIELD AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3473 DOLFIELD AVE
21215
(39.333766, -76.673408)"
1112365431,15-00653596,RP Building Maintenance,Department of Recreation and Parks,MORRELL PARK,2601  TOLLEY ST ,21230,Phone,CLOSED,08/17/2015 12:20:22 PM +0000,11/23/2015 12:23:04 PM +0000,09/03/2015 12:20:22 PM +0000,Dispatch Work Crew,Problem resolved,11/23/15,"2601 TOLLEY ST
21230
(39.263789, -76.651142)"
1112365967,15-00653613,SW-Rat Rubout - Proactive,Bureau of Solid Waste,DORCHESTER,3906  LIBERTY HEIGHTS AVE ,21207,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3906 LIBERTY HEIGHTS AVE
21207
(39.327605, -76.683306)"
1112366613,15-00653633,HCD-Sanitation Property,HCD-Department of Housing,WINSTON-GOVANS,500  RADNOR AVE ,21212,Phone,CLOSED,08/17/2015 12:25:53 PM +0000,08/18/2015 02:55:15 PM +0000,08/27/2015 12:25:53 PM +0000,,,,"500 RADNOR AVE
21212
(39.347898, -76.609575)"
1112365207,15-00653588,WW Water Leak (Exterior),Bureau of Water and Waste Water,BROADWAY EAST,2000 E FEDERAL ST ,21213,Phone,CLOSED,08/17/2015 12:18:43 PM +0000,09/14/2015 11:21:02 AM +0000,08/19/2015 12:18:43 PM +0000,WO - Repair Water Main Break,CLOSED,9/14/15,"2000 E FEDERAL ST
21213
(39.308706, -76.59022)"
1112366183,15-00653619,SW-Rat Rubout - Proactive,Bureau of Solid Waste,DORCHESTER,3914  LIBERTY HEIGHTS AVE ,21207,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3914 LIBERTY HEIGHTS AVE
21207
(39.32798, -76.684651)"
1112365374,15-00653594,TRS-Parking Complaints,Department of Transportation,ALLENDALE,402 N HILTON ST ,21229,Mobile Apps,CLOSED,08/17/2015 12:19:56 PM +0000,08/17/2015 01:36:37 PM +0000,08/18/2015 12:19:56 PM +0000,Dispatch PCA,No Violation Found,8/17/15,"402 N HILTON ST
21229
(39.291983, -76.672612)"
1112365305,15-00653591,HCD-Sanitation Property,HCD-Department of Housing,CARROLL-SOUTH HILTON,351  FONTHILL AVE ,21223,Phone,CLOSED,08/17/2015 12:19:18 PM +0000,08/18/2015 04:21:10 PM +0000,08/27/2015 12:19:18 PM +0000,,Send Message,8/18/15,"351 FONTHILL AVE
21223
(39.280363, -76.663129)"
1112365463,15-00653597,SW-Dirty Alley,Bureau of Solid Waste,BALTIMORE HIGHLANDS,3716  MOUNT PLEASANT AVE ,21224,Phone,NEW,08/17/2015 12:20:25 PM +0000,08/17/2015 12:20:25 PM +0000,08/24/2015 12:20:25 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),8/22/15,"3716 MOUNT PLEASANT AVE
21224
(39.290953, -76.566345)"
1112365791,15-00653608,HCD-Illegal Dumping,HCD-Department of Housing,MORAVIA-WALTHER,3205  SOUTHERN AVE ,21214,Internet,CLOSED,08/17/2015 12:22:13 PM +0000,08/24/2015 07:38:43 AM +0000,08/22/2015 12:22:13 PM +0000,Dispatch Investigator,Suff-Evidence,8/18/15,"3205 SOUTHERN AVE
21214
(39.343271, -76.565289)"
1112365696,15-00653605,SW-Dirty Street,Bureau of Solid Waste,LAKELAND,2900  NIEMAN AVE ,21230,Mobile Apps,CLOSED,08/17/2015 12:21:56 PM +0000,08/26/2015 04:13:45 PM +0000,08/24/2015 12:21:56 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),8/26/15,"2900 NIEMAN AVE
21230
(39.25809, -76.650455)"
1112366052,15-00653616,SW-Rat Rubout - Proactive,Bureau of Solid Waste,DORCHESTER,3910  LIBERTY HEIGHTS AVE ,21207,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3910 LIBERTY HEIGHTS AVE
21207
(39.327727, -76.683739)"
1112365926,15-00653612,SW-Rat Rubout - Proactive,Bureau of Solid Waste,DORCHESTER,3904  LIBERTY HEIGHTS AVE ,21207,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3904 LIBERTY HEIGHTS AVE
21207
(39.327528, -76.683035)"
1112366008,15-00653614,SW-Rat Rubout - Proactive,Bureau of Solid Waste,DORCHESTER,3908  LIBERTY HEIGHTS AVE ,21207,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3908 LIBERTY HEIGHTS AVE
21207
(39.327812, -76.68407)"
1109561053,15-00568041,TRS-Abandoned Vehicle,Department of Transportation,BURLEITH-LEIGHTON,3000  TIOGA PKWY ,21215,Phone,CLOSED,07/19/2015 09:43:15 AM +0000,07/21/2015 12:15:08 PM +0000,07/24/2015 09:43:15 AM +0000,Dispatch PCA,Gone On Arrival (Closed),7/21/15,"3000 TIOGA PKWY
21215
(39.316072, -76.659142)"
1109561224,15-00568047,HCD-Sanitation Property,HCD-Department of Housing,LANGSTON HUGHES,5101  LINDEN HEIGHTS AVE ,21215,Phone,CLOSED,07/19/2015 09:49:47 AM +0000,07/29/2015 12:16:23 PM +0000,07/29/2015 09:49:47 AM +0000,Housing Code Enforcement Official,No Violation Found SE,7/29/15,"5101 LINDEN HEIGHTS AVE
21215
(39.342783, -76.681902)"
1109561144,15-00568045,SW-Rat Rubout,Bureau of Solid Waste,COLDSTREAM HOMESTEAD MONTEBELLO,1603 E 30TH ST ,21218,Phone,CLOSED,07/19/2015 09:46:31 AM +0000,07/21/2015 07:46:24 PM +0000,08/02/2015 09:46:31 AM +0000,Dispatch Investigator,Area Baited,7/21/15,"1603 E 30TH ST
21218
(39.325329, -76.592904)"
1112366455,15-00653629,WW Water Billing Audit,Bureau of Water and Waste Water,HAMPDEN,3337  PAINE ST ,21211,Internet,CLOSED,08/17/2015 12:25:24 PM +0000,08/19/2015 01:20:16 PM +0000,08/24/2015 12:25:24 PM +0000,,,,"3337 PAINE ST
21211
(39.327957, -76.630347)"
1112365557,15-00653600,PABC-EZ Parking Meter Complaints,Parking Authority of Baltimore City Inc.,BELAIR-EDISON,3200  ERDMAN AVE ,21213,Phone,CLOSED,08/17/2015 12:21:32 PM +0000,08/17/2015 04:09:00 PM +0000,08/22/2015 12:21:32 PM +0000,,,,"3200 ERDMAN AVE
21213
(39.320672, -76.572159)"
1112366642,15-00653634,HCD-Sanitation Property,HCD-Department of Housing,RICHNOR SPRINGS,523  RADNOR AVE ,21212,Phone,CLOSED,08/17/2015 12:26:03 PM +0000,08/20/2015 03:02:10 PM +0000,08/27/2015 12:26:03 PM +0000,,Send Message,8/20/15,"523 RADNOR AVE
21212
(39.347779, -76.608085)"
1112366301,15-00653623,HCD-Sanitation Property,HCD-Department of Housing,HARWOOD,2700  GREENMOUNT AVE ,21218,Phone,CLOSED,08/17/2015 12:24:41 PM +0000,08/18/2015 04:07:51 PM +0000,08/27/2015 12:24:41 PM +0000,,Send Message,8/18/15,"2700 GREENMOUNT AVE
21218
(39.320997, -76.609474)"
1112366108,15-00653617,SW-Graffiti Removal,Bureau of Solid Waste,SABINA-MATTFELDT,1407  FORGE AVE ,21209,Mobile Apps,CLOSED,08/17/2015 12:23:52 PM +0000,08/19/2015 03:15:12 PM +0000,08/20/2015 12:23:52 PM +0000,Dispatch Work Crew,Graffiti Cleaned and Removed,8/19/15,"1407 FORGE AVE
21209
(39.368345, -76.650442)"
1112365345,15-00653593,SW-Dirty Street,Bureau of Solid Waste,REMINGTON,2600  MILES AVE ,21211,Mobile Apps,DUPCLOSD,08/17/2015 12:19:51 PM +0000,08/18/2015 05:14:18 PM +0000,08/24/2015 12:19:51 PM +0000,,,,"2600 MILES AVE
21211
(39.318629, -76.621982)"
1112366481,15-00653630,SW-Rat Rubout - Proactive,Bureau of Solid Waste,CENTRAL FOREST PARK,3909  MAINE AVE ,21207,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3909 MAINE AVE
21207
(39.326527, -76.684059)"
1112366385,15-00653627,WW-Restore Delinquent Water Service (Turn-ON),Bureau of Water and Waste Water,MID-GOVANS,5507  READY AVE ,21212,Phone,CLOSED,08/17/2015 12:25:19 PM +0000,08/17/2015 03:34:43 PM +0000,08/18/2015 12:25:19 PM +0000,Restore water service,Turned on water service,8/17/15,"5507 READY AVE
21212
(39.356869, -76.608168)"
1112365589,15-00653601,HCD-Weatherization,HCD-Department of Housing,NEW NORTHWOOD,1407  NORTHGATE RD ,21218,Phone,CLOSED,08/17/2015 12:21:40 PM +0000,08/18/2015 08:39:14 AM +0000,08/24/2015 12:21:40 PM +0000,Notification sent,Citizen notified,8/18/15,"1407 NORTHGATE RD
21218
(39.344989, -76.593911)"
1112365645,15-00653603,SW-Dirty Alley,Bureau of Solid Waste,ASHBURTON,3600  LIBERTY HEIGHTS AVE ,21215,Phone,NEW,08/17/2015 12:21:50 PM +0000,08/17/2015 12:21:50 PM +0000,08/24/2015 12:21:50 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),8/22/15,"3600 LIBERTY HEIGHTS AVE
21215
(39.32508, -76.674467)"
1112366269,15-00653622,HCD-Sanitation Property,HCD-Department of Housing,WINSTON-GOVANS,5206  MIDWOOD AVE ,21212,Phone,CLOSED,08/17/2015 12:24:31 PM +0000,08/18/2015 03:07:36 PM +0000,08/27/2015 12:24:31 PM +0000,Housing Code Enforcement Official,Notice Issued,8/18/15,"5206 MIDWOOD AVE
21212
(39.352034, -76.602679)"
1112365725,15-00653606,HCD-Sanitation Property,HCD-Department of Housing,WINSTON-GOVANS,5204  MIDWOOD AVE ,21212,Phone,CLOSED,08/17/2015 12:22:01 PM +0000,08/18/2015 03:08:40 PM +0000,08/27/2015 12:22:01 PM +0000,,Send Message,8/18/15,"5204 MIDWOOD AVE
21212
(39.35179, -76.60272)"
1112366413,15-00653628,SW-Rat Rubout - Proactive,Bureau of Solid Waste,CENTRAL FOREST PARK,3907  MAINE AVE ,21207,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3907 MAINE AVE
21207
(39.326436, -76.683721)"
1112365279,15-00653590,ECC-Vehicle Look Up,Mayors Office of Information Technology,CHARLES NORTH,1900  MARYLAND AVE ,21218,Phone,CLOSED,08/17/2015 12:19:16 PM +0000,08/17/2015 12:19:16 PM +0000,08/17/2015 12:19:16 PM +0000,,,,"1900 MARYLAND AVE
21218
(39.311494, -76.617945)"
1112366522,15-00653631,SW-Rat Rubout - Proactive,Bureau of Solid Waste,CENTRAL FOREST PARK,3911  MAINE AVE ,21207,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3911 MAINE AVE
21207
(39.326619, -76.684398)"
1112365668,15-00653604,SW-Graffiti Removal,Bureau of Solid Waste,MID-TOWN BELVEDERE,224 E BIDDLE ST ,21202,Mobile Apps,CLOSED,08/17/2015 12:21:52 PM +0000,08/18/2015 03:06:04 PM +0000,08/20/2015 12:21:52 PM +0000,Dispatch Work Crew,Graffiti Cleaned and Removed,8/18/15,"224 E BIDDLE ST
21202
(39.303587, -76.612062)"
1112367430,15-00653657,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HOWARD PARK,5200  WESLEY AVE ,21207,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"5200 WESLEY AVE
21207
(39.331448, -76.703439)"
1112367036,15-00653646,TRS-48 Hour Parking Complaint,Department of Transportation,WOODRING,3601  NORTHWAY DR ,21234,Phone,CLOSED,08/17/2015 12:27:04 PM +0000,08/20/2015 05:53:56 PM +0000,08/22/2015 12:27:04 PM +0000,Dispatch PCA,Gone On Arrival (Closed),8/20/15,"3601 NORTHWAY DR
21234
(39.359385, -76.538502)"
1112367513,15-00653659,ECC-Vehicle Look Up,Mayors Office of Information Technology,WEST HILLS,804 N CHAPELGATE LN ,21229,Phone,CLOSED,08/17/2015 12:28:39 PM +0000,08/17/2015 12:28:39 PM +0000,08/17/2015 12:28:39 PM +0000,,,,"804 N CHAPELGATE LN
21229
(39.293907, -76.706818)"
1112367754,15-00653665,SW-Bulk-Scheduled,Bureau of Solid Waste,HAMPDEN,3416  HICKORY AVE ,21211,Internet,CLOSED,08/17/2015 12:29:40 PM +0000,08/24/2015 02:41:32 PM +0000,11/15/2015 12:29:40 PM +0000,Pick Up Bulk Items,Abated - Close SR,8/24/15,"3416 HICKORY AVE
21211
(39.329017, -76.633239)"
1112368035,15-00653673,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HOWARD PARK,5306  FERNPARK AVE ,21207,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"5306 FERNPARK AVE
21207
(39.330898, -76.705246)"
1112368240,15-00653678,FIR-Smoke Alarm Installation Request,Fire Department,MCELDERRY PARK,613 N LAKEWOOD AVE ,21205,Phone,CLOSED,08/17/2015 12:32:00 PM +0000,08/17/2015 02:15:34 PM +0000,08/24/2015 12:32:00 PM +0000,Notify Fire Shift Commander,email sent,8/17/15,"613 N LAKEWOOD AVE
21205
(39.29818, -76.579409)"
1112366754,15-00653638,FCCS-Refunds,Finance-Revenue Collections,SANDTOWN-WINCHESTER,1103 N CARROLLTON AVE ,21217,Phone,CLOSED,08/17/2015 12:26:27 PM +0000,09/16/2015 07:31:17 AM +0000,10/16/2015 12:26:27 PM +0000,Action Taken,Other (See Details),9/8/15,"1103 N CARROLLTON AVE
21217
(39.301343, -76.637415)"
1112367836,15-00653667,HCD-Bed Bug Complaint,HCD-Department of Housing,PANWAY/BRADDISH AVENUE,2029  BRADDISH AVE ,21216,Phone,CLOSED,08/17/2015 12:30:08 PM +0000,09/18/2015 03:40:56 PM +0000,09/01/2015 12:30:08 PM +0000,Dispatch Inspector,Appointment scheduled,9/18/15,"2029 BRADDISH AVE
21216
(39.310924, -76.66125)"
1112367588,15-00653661,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HOWARD PARK,5206  WESLEY AVE ,21207,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"5206 WESLEY AVE
21207
(39.331605, -76.70393)"
1112367385,15-00653656,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HOWARD PARK,5111  WESLEY AVE ,21207,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"5111 WESLEY AVE
21207
(39.330978, -76.70195)"
1112368648,15-00653694,SW-Bulk-Scheduled,Bureau of Solid Waste,CALLAWAY-GARRISON,3710  BARRINGTON RD ,21215,Phone,CLOSED,08/17/2015 12:34:35 PM +0000,08/26/2015 03:13:20 PM +0000,11/15/2015 12:34:35 PM +0000,Pick Up Bulk Items,Abated - Close SR,8/26/15,"3710 BARRINGTON RD
21215
(39.330543, -76.678465)"
1112368551,15-00653693,TRS-48 Hour Parking Complaint,Department of Transportation,NEW NORTHWOOD,1413  WINSTON AVE ,21239,Internet,CLOSED,08/17/2015 12:34:04 PM +0000,08/18/2015 05:07:46 PM +0000,08/22/2015 12:34:04 PM +0000,Dispatch PCA,,8/18/15,"1413 WINSTON AVE
21239
(39.350334, -76.593137)"
1112367161,15-00653649,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HOWARD PARK,5103  WESLEY AVE ,21207,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"5103 WESLEY AVE
21207
(39.331092, -76.702301)"
1112368396,15-00653684,FCCS-Transfer Request From Another Account,Finance-Revenue Collections,BROADWAY EAST,1931 E NORTH AVE ,21213,In House,CLOSED,08/17/2015 12:33:12 PM +0000,09/16/2015 07:29:31 AM +0000,10/16/2015 12:33:12 PM +0000,Action Taken,Completed transfer of credit,9/8/15,"1931 E NORTH AVE
21213
(39.31229, -76.590771)"
1112367912,15-00653670,HCD-Trees and Shrubs,HCD-Department of Housing,BROOKLYN,711 E PATAPSCO AVE ,21225,Phone,CLOSED,08/17/2015 12:30:36 PM +0000,08/21/2015 03:07:51 PM +0000,09/01/2015 12:30:36 PM +0000,Dispatch Inspector,Condition Corrected,8/20/15,"711 E PATAPSCO AVE
21225
(39.235722, -76.600399)"
1112366825,15-00653640,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HOWARD PARK,5102  BELLEVILLE AVE ,21207,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"5102 BELLEVILLE AVE
21207
(39.331996, -76.70163)"
1112369180,15-00653707,Mayor's Crime and Grime Hot Spots,Mayors Office,MOUNT WASHINGTON,6209  GERNAND RD ,21209,Internet,CLOSED,08/17/2015 12:39:03 PM +0000,09/02/2015 12:52:41 PM +0000,09/07/2015 12:39:03 PM +0000,Agency Response,Completed,9/2/15,"6209 GERNAND RD
21209
(39.371259, -76.661646)"
1109212815,15-00557409,SW-Dirty Street,Bureau of Solid Waste,FELLS POINT,"  EASTERN AVE & S BETHEL ST, BALTIMORE, MD  ",,Phone,CLOSED,07/15/2015 01:03:33 PM +0000,07/20/2015 06:20:31 PM +0000,07/22/2015 01:03:33 PM +0000,Dispatch Work Crew,Nothing out at this time (Close),7/20/15,
1112373374,15-00653832,HCD-Sanitation Property,HCD-Department of Housing,WOODBERRY,3654  CLIPPER RD ,21211,Phone,CLOSED,08/17/2015 12:54:11 PM +0000,08/20/2015 02:41:40 PM +0000,08/27/2015 12:54:11 PM +0000,,Send Message,8/20/15,"3654 CLIPPER RD
21211
(39.334567, -76.646249)"
1112372182,15-00653799,HCD-Illegal Dumping,HCD-Department of Housing,GLEN OAKS,6130  MACBETH DR ,21239,Phone,CLOSED,08/17/2015 12:48:27 PM +0000,08/24/2015 07:14:41 AM +0000,08/22/2015 12:48:27 PM +0000,Dispatch Investigator,Insuff-Evidence,8/18/15,"6130 MACBETH DR
21239
(39.368822, -76.59749)"
1112372484,15-00653807,ECC-Vehicle Look Up,Mayors Office of Information Technology,CENTRAL PARK HEIGHTS,4335  REISTERSTOWN RD ,21215,Phone,CLOSED,08/17/2015 12:48:58 PM +0000,08/17/2015 12:48:58 PM +0000,08/17/2015 12:48:58 PM +0000,,,,"4335 REISTERSTOWN RD
21215
(39.337921, -76.667153)"
1112371594,15-00653782,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HOWARD PARK,5511  WAYNE AVE ,21207,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"5511 WAYNE AVE
21207
(39.330763, -76.708433)"
1112371635,15-00653783,SW-Dirty Alley,Bureau of Solid Waste,BREWERS HILL,600 S DEAN ST ,21224,Phone,NEW,08/17/2015 12:47:01 PM +0000,08/17/2015 12:47:01 PM +0000,08/24/2015 12:47:01 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),8/22/15,"600 S DEAN ST
21224
(39.285633, -76.56615)"
